date,username,time,task,computer,stimfile
04/16/2018,gru,16-Apr-2018 20:19:27,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim01.mat
04/16/2018,gru,16-Apr-2018 20:24:30,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim02.mat
04/16/2018,gru,16-Apr-2018 20:29:21,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim03.mat
04/16/2018,gru,16-Apr-2018 20:34:21,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim04.mat
04/16/2018,gru,16-Apr-2018 20:39:22,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim05.mat
04/16/2018,gru,16-Apr-2018 20:44:20,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim06.mat
04/16/2018,gru,16-Apr-2018 20:49:16,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim07.mat
04/16/2018,gru,16-Apr-2018 20:54:09,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s367/180416_stim08.mat
05/13/2018,gru,13-May-2018 19:58:24,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim02.mat
05/13/2018,gru,13-May-2018 20:06:13,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim03.mat
05/13/2018,gru,13-May-2018 20:14:27,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim04.mat
05/13/2018,gru,13-May-2018 20:23:13,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim05.mat
05/13/2018,gru,13-May-2018 20:31:27,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim06.mat
05/13/2018,gru,13-May-2018 20:39:37,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim07.mat
05/13/2018,gru,13-May-2018 20:48:49,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim08.mat
05/13/2018,gru,13-May-2018 20:56:28,fbsear_fixationpilot.m,oban.stanford.edu,~/data/fbsear_fixationpilot/s367/180513_stim09.mat
