date,username,time,task,computer,stimfile
03/16/2016,gru,16-Mar-2016 21:18:40,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim01.mat
03/16/2016,gru,16-Mar-2016 21:23:55,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim02.mat
03/16/2016,gru,16-Mar-2016 21:28:53,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim03.mat
03/16/2016,gru,16-Mar-2016 21:34:18,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim04.mat
03/16/2016,gru,16-Mar-2016 21:39:31,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim05.mat
03/16/2016,gru,16-Mar-2016 21:44:24,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim06.mat
03/16/2016,gru,16-Mar-2016 21:49:49,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim07.mat
03/16/2016,gru,16-Mar-2016 21:54:35,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim08.mat
03/16/2016,gru,16-Mar-2016 21:59:23,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim09.mat
03/16/2016,gru,16-Mar-2016 22:04:22,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim10.mat
03/16/2016,gru,16-Mar-2016 22:10:08,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim11.mat
03/16/2016,gru,16-Mar-2016 22:15:16,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim12.mat
03/16/2016,gru,16-Mar-2016 22:21:33,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim13.mat
03/16/2016,gru,16-Mar-2016 22:26:25,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/160316_stim14.mat
08/26/2017,gru,26-Aug-2017 13:39:08,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim01.mat
08/26/2017,gru,26-Aug-2017 13:42:25,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim02.mat
08/26/2017,gru,26-Aug-2017 13:46:53,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim03.mat
08/26/2017,gru,26-Aug-2017 13:51:35,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim04.mat
08/26/2017,gru,26-Aug-2017 13:56:10,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim05.mat
08/26/2017,gru,26-Aug-2017 14:00:51,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim06.mat
08/26/2017,gru,26-Aug-2017 14:06:28,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim07.mat
08/26/2017,gru,26-Aug-2017 14:11:10,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim08.mat
08/26/2017,gru,26-Aug-2017 14:16:09,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim09.mat
08/26/2017,gru,26-Aug-2017 14:20:51,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim10.mat
08/26/2017,gru,26-Aug-2017 14:25:35,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim11.mat
08/26/2017,gru,26-Aug-2017 14:30:16,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim12.mat
08/26/2017,gru,26-Aug-2017 14:34:59,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim13.mat
08/26/2017,gru,26-Aug-2017 14:39:48,mglRetinotopy.m,oban.stanford.edu,~/data/mglRetinotopy/s326/170826_stim14.mat
